scenario,metric,n,mean,std,ci95_lo,ci95_hi,half_width
demand_plus_20pct,median_turnaround_min,2,29.0,1.4142135623730951,16.293795263825306,41.7062047361747,12.706204736174696
demand_plus_20pct,p90_turnaround_min,2,58.099999999999994,0.14142135623730148,56.829379526382596,59.37062047361739,1.2706204736173987
demand_plus_20pct,mean_rmg_service_min,2,12.315882874889086,0.9386262153106251,3.88266092044484,20.749104829333334,8.433221954444246
demand_plus_20pct,median_rmg_service_min,2,9.0,0.0,9.0,9.0,0.0
demand_plus_20pct,p90_rmg_service_min,2,26.5,2.1213203435596424,7.4406928957379606,45.55930710426204,19.05930710426204
demand_plus_20pct,mean_rmg_pre_service_min,2,7.789097160603372,0.3366913721865406,4.7640452011758,10.814149120030944,3.025051959427572
demand_plus_20pct,median_rmg_pre_service_min,2,5.0,0.0,5.0,5.0,0.0
demand_plus_20pct,p90_rmg_pre_service_min,2,18.60000000000001,1.5556349186104166,4.623174790207736,32.57682520979228,13.976825209792274
demand_plus_20pct,rmg_events,2,190.0,8.48528137423857,113.76277158295184,266.2372284170482,76.23722841704817
demand_plus_20pct,rmg_receive_events,2,118.0,1.4142135623730951,105.2937952638253,130.7062047361747,12.706204736174698
demand_plus_20pct,mean_rmg_receive_service_min,2,12.269123033828915,1.758549120546247,-3.53081394795608,28.06906001561391,15.799936981784995
demand_plus_20pct,median_rmg_receive_service_min,2,9.0,0.0,9.0,9.0,0.0
demand_plus_20pct,p90_rmg_receive_service_min,2,26.20000000000001,6.222539674441617,-29.707300839168624,82.10730083916864,55.907300839168634
demand_plus_20pct,mean_rmg_receive_pre_service_min,2,7.986892192774546,0.066073829083078,7.393242391662601,8.580541993886492,0.5936498011119453
demand_plus_20pct,median_rmg_receive_pre_service_min,2,5.5,0.7071067811865476,-0.8531023680873471,11.853102368087347,6.353102368087347
demand_plus_20pct,p90_rmg_receive_pre_service_min,2,18.0,1.4142135623730951,5.293795263825306,30.706204736174694,12.706204736174694
demand_plus_20pct,rmg_delivery_events,2,58.5,6.363961030678928,1.3220786872138817,115.67792131278611,57.17792131278611
demand_plus_20pct,mean_rmg_delivery_service_min,2,9.895502645502646,0.75013179697303,3.1558358476110477,16.635169443394243,6.739666797891598
demand_plus_20pct,median_rmg_delivery_service_min,2,7.0,0.0,7.0,7.0,0.0
demand_plus_20pct,p90_rmg_delivery_service_min,2,23.200000000000006,3.959797974644657,-12.377373261289048,58.77737326128906,35.577373261289054
