scenario,metric,n,mean_delta,std_delta,ci95_delta_lo,ci95_delta_hi,mean_delta_pct,std_delta_pct,ci95_delta_pct_lo,ci95_delta_pct_hi,ci_excludes_zero
demand_plus_20pct,median_turnaround_min,2,0.5,2.1213203435596424,-18.55930710426204,19.55930710426204,1.847290640394089,7.4890619682319075,-65.43926153393002,69.13384281471821,False
demand_plus_20pct,p90_turnaround_min,2,-1.9500000000000028,1.2020815280171429,-12.7502740257486,8.850274025748595,-3.22570802474273,1.9296320527345499,-20.562764166664994,14.111348117179535,False
demand_plus_20pct,mean_rmg_service_min,2,0.6487048752237765,0.30018131950980675,-2.048317275565377,3.34572702601293,5.728970053528114,3.181165421588376,-22.852667276066185,34.31060738312241,False
demand_plus_20pct,median_rmg_service_min,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
demand_plus_20pct,p90_rmg_service_min,2,4.849999999999994,1.0606601717798212,-4.679653552131025,14.379653552131014,22.308612440191354,3.806196788683569,-11.888708919130487,56.505933799513194,False
demand_plus_20pct,mean_rmg_pre_service_min,2,-0.0470020194044376,0.1592934389915554,-1.4781967857448866,1.3841927469360114,-0.6229836330428212,2.046918950310638,-19.013820740671427,17.767853474585785,False
demand_plus_20pct,median_rmg_pre_service_min,2,-1.0,0.0,-1.0,-1.0,-16.666666666666668,0.0,-16.666666666666668,-16.666666666666668,True
demand_plus_20pct,p90_rmg_pre_service_min,2,2.1000000000000085,0.8485281374238691,-5.523722841704916,9.723722841704934,12.628676470588285,4.601393392280178,-28.713202909980748,53.970555851157314,False
demand_plus_20pct,rmg_events,2,0.5,2.1213203435596424,-18.55930710426204,19.55930710426204,0.29564344285156474,1.1359778712652742,-9.91071279081361,10.501999676516741,False
demand_plus_20pct,rmg_receive_events,2,0.5,0.7071067811865476,-5.853102368087347,6.853102368087347,0.43103448275862066,0.6095748113677133,-5.0457779035235735,5.9078468690408155,False
demand_plus_20pct,mean_rmg_receive_service_min,2,-0.15669556947447472,0.37609491809315054,-3.535774342773429,3.2223832038244797,-1.4383214071622925,3.186744193464868,-30.07008201341374,27.193439199089156,False
demand_plus_20pct,median_rmg_receive_service_min,2,-0.5,0.7071067811865476,-6.853102368087347,5.853102368087347,-5.0,7.0710678118654755,-68.53102368087346,58.53102368087347,False
demand_plus_20pct,p90_rmg_receive_service_min,2,3.70000000000001,4.101219330881974,-33.147993734906585,40.547993734906605,15.654761904761951,16.751696363824152,-134.85325848206915,166.16278229159306,False
demand_plus_20pct,mean_rmg_receive_pre_service_min,2,-0.6234381462576186,0.7390649107426598,-7.263672916359104,6.016796623843867,-6.926294432763294,8.042102215076142,-79.181716083884,65.3291272183574,False
demand_plus_20pct,median_rmg_receive_pre_service_min,2,-1.0,0.0,-1.0,-1.0,-15.476190476190478,1.683587574253685,-30.602624685922258,-0.34975626645869795,True
demand_plus_20pct,p90_rmg_receive_pre_service_min,2,-0.3500000000000014,1.6263455967290572,-14.96213544660088,14.262135446600878,-1.189400782896727,8.665837396655357,-79.04886069893244,76.67005913313899,False
demand_plus_20pct,rmg_delivery_events,2,0.0,1.4142135623730951,-12.706204736174694,12.706204736174694,0.16214622641509435,2.4390180836918063,-21.751561823886195,22.07585427671638,False
demand_plus_20pct,mean_rmg_delivery_service_min,2,0.7388104285215134,1.4787102758194282,-12.54687428696008,14.024495144003108,8.738661138379658,16.84427349597519,-142.60113178005207,160.07845405681138,False
demand_plus_20pct,median_rmg_delivery_service_min,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
demand_plus_20pct,p90_rmg_delivery_service_min,2,4.2499999999999964,3.6062445840513733,-28.150822077245298,36.650822077245294,22.253787878787843,18.615121701691184,-144.9964449174499,189.5040206750256,False
demand_plus_20pct,mean_rmg_delivery_pre_service_min,2,0.971211440551063,1.4015601840634522,-11.621307202034764,13.563730083136889,16.103027630805407,23.188820706371885,-192.24026034558045,224.44631560719125,False
demand_plus_20pct,median_rmg_delivery_pre_service_min,2,-0.25,1.7677669529663689,-16.132755920218365,15.632755920218367,-4.166666666666668,41.247895569215274,-374.76430480509526,366.4309714717619,False
demand_plus_20pct,p90_rmg_delivery_pre_service_min,2,7.300000000000001,3.5355339059327324,-24.465511840436687,39.065511840436685,53.17226890756301,26.709621692718677,-186.80416087859282,293.14869869371887,False
demand_plus_20pct,mean_inter_arrival_min,2,-0.10240963855421686,0.002839786269825449,-0.12792410589593273,-0.076895171212501,-16.611479028697573,0.07804710609122233,-17.31270445563871,-15.910253601756438,True
demand_plus_20pct,zero_inter_arrival_share,2,0.05823293172690763,0.008519358809476504,-0.01831047029824137,0.13477633375205664,10.76388888888889,2.4552318791199625,-11.295494333636672,32.823272111414454,False
demand_plus_20pct,arrival_rate_per_elapsed_hour,2,19.392438687140668,0.33742079646606726,16.360833110577893,22.424044263703443,19.920634920634914,0.11223917161690689,18.912205973319512,20.929063867950315,True
