demand_multiplier,metric,n,mean,std,min,max
2.4,mean_rmg_receive_pre_service_min,10,8.236300770206562,0.14143993920285106,7.970189701897019,8.404157043879907
2.4,median_rmg_receive_pre_service_min,10,5.6,0.5163977794943222,5.0,6.0
2.4,p90_rmg_receive_pre_service_min,10,19.0,0.4714045207910317,18.0,20.0
2.4,rmg_delivery_events,10,1193.9,24.79000694724478,1158.0,1235.0
2.4,mean_rmg_delivery_service_min,10,8.604413692581229,0.23885209301040308,8.177740863787376,8.939830508474577
2.4,median_rmg_delivery_service_min,10,6.1,0.31622776601683794,6.0,7.0
2.4,p90_rmg_delivery_service_min,10,17.1,0.5676462121975466,16.0,18.0
2.4,mean_rmg_delivery_pre_service_min,10,8.127061811477693,0.31087061627641055,7.683050847457627,8.751076658053401
2.4,median_rmg_delivery_pre_service_min,10,5.6,0.5163977794943222,5.0,6.0
2.4,p90_rmg_delivery_pre_service_min,10,19.1,1.1005049346146119,18.0,21.0
2.4,mean_inter_arrival_min,10,0.1591998332986039,0.005945942782255384,0.14982287976661804,0.17024380079183163
2.4,zero_inter_arrival_share,10,0.8840800166701396,0.0032042324271314747,0.8766409668680976,0.8872681808710148
2.4,arrival_rate_per_elapsed_hour,10,377.3547715349515,13.992953301972213,352.43574051407586,400.4728789986092
3.0,mean_turnaround_min,10,32.22631666666667,0.33896650704934495,31.8225,33.05533333333333
3.0,median_turnaround_min,10,28.0,0.0,28.0,28.0
3.0,p90_turnaround_min,10,54.5,0.8498365855987975,53.0,56.0
3.0,mean_rmg_service_min,10,11.080032401037808,0.10186449382405888,10.965909090909092,11.267704450778337
3.0,median_rmg_service_min,10,8.1,0.31622776601683794,8.0,9.0
3.0,p90_rmg_service_min,10,22.05,0.5986094998689324,21.0,23.0
3.0,mean_rmg_pre_service_min,10,8.146264694166195,0.11564485451070382,7.960202286719437,8.35299257317606
3.0,median_rmg_pre_service_min,10,5.5,0.5270462766947299,5.0,6.0
3.0,p90_rmg_pre_service_min,10,19.0,0.4714045207910317,18.0,20.0
3.0,rmg_events,10,4574.4,25.747491787227222,4541.0,4619.0
3.0,rmg_receive_events,10,2741.6,32.10122877537383,2676.0,2781.0
3.0,mean_rmg_receive_service_min,10,11.362979830105996,0.14663946586152815,11.100149476831092,11.556566024008731
3.0,median_rmg_receive_service_min,10,9.0,0.0,9.0,9.0
3.0,p90_rmg_receive_service_min,10,22.1,0.7378647873726217,21.0,23.0
3.0,mean_rmg_receive_pre_service_min,10,8.228849403800947,0.13327216710734333,8.034040995607613,8.410284070478244
3.0,median_rmg_receive_pre_service_min,10,5.7,0.48304589153964794,5.0,6.0
3.0,p90_rmg_receive_pre_service_min,10,18.9,0.31622776601683794,18.0,19.0
3.0,rmg_delivery_events,10,1492.3,33.83965458189877,1443.0,1553.0
3.0,mean_rmg_delivery_service_min,10,8.745920698245307,0.2418322772363094,8.374833555259654,9.142065142065142
3.0,median_rmg_delivery_service_min,10,6.55,0.49721446300587663,6.0,7.0
3.0,p90_rmg_delivery_service_min,10,17.3,0.4830458915396479,17.0,18.0
3.0,mean_rmg_delivery_pre_service_min,10,8.029071873869182,0.22688934125714263,7.695937090432503,8.420476497102383
3.0,median_rmg_delivery_pre_service_min,10,5.2,0.4216370213557839,5.0,6.0
3.0,p90_rmg_delivery_pre_service_min,10,18.779999999999994,0.6285786435372355,18.0,20.0
3.0,mean_inter_arrival_min,10,0.1423737289548258,0.00431366958340031,0.13735622603767295,0.15052508751458576
3.0,zero_inter_arrival_share,10,0.88369728288048,0.0020203752326888934,0.8801466911151858,0.8859809968328055
3.0,arrival_rate_per_elapsed_hour,10,421.76930151240293,12.591878845019806,398.6046511627907,436.8203883495146
