demand_multiplier,metric,n,mean,std,ci95_lo,ci95_hi
2.4,rmg_events,10,14356.5,62.88128144015161,14311.517441065502,14401.482558934498
2.4,rmg_receive_events,10,8041.6,45.67323553728644,8008.9273355403775,8074.272664459623
2.4,mean_rmg_receive_service_min,10,11.322799827378773,0.12264990682317016,11.23506136951616,11.410538285241387
2.4,median_rmg_receive_service_min,10,9.0,0.0,9.0,9.0
2.4,p90_rmg_receive_service_min,10,21.9,0.3162277660168379,21.673784283720178,22.12621571627982
2.4,mean_rmg_receive_pre_service_min,10,12.727751424835194,0.2841488158577801,12.524483607087944,12.931019242582444
2.4,median_rmg_receive_pre_service_min,10,6.1,0.31622776601683794,5.8737842837201795,6.32621571627982
2.4,p90_rmg_receive_pre_service_min,10,30.0,0.9428090415820634,29.325555041092688,30.674444958907312
2.4,rmg_delivery_events,10,5332.8,55.22036661313368,5293.2977293930635,5372.302270606937
2.4,mean_rmg_delivery_service_min,10,8.749382684295975,0.09371835026284821,8.68234061521927,8.816424753372681
2.4,median_rmg_delivery_service_min,10,6.6,0.5163977794943222,6.23059128221082,6.96940871778918
2.4,p90_rmg_delivery_service_min,10,17.4,0.5163977794943222,17.030591282210818,17.76940871778918
2.4,mean_rmg_delivery_pre_service_min,10,19.0242403233298,0.5115200808911148,18.658320900921666,19.390159745737932
2.4,median_rmg_delivery_pre_service_min,10,8.1,0.31622776601683794,7.8737842837201795,8.32621571627982
2.4,p90_rmg_delivery_pre_service_min,10,51.2,2.1499353995462798,49.66202886454377,52.737971135456235
2.4,mean_inter_arrival_min,10,0.2931418031412442,0.00284860967218593,0.2911040305398312,0.29517957574265724
2.4,zero_inter_arrival_share,10,0.7532614163545918,0.001400749813861707,0.7522593803017087,0.7542634524074748
2.4,arrival_rate_per_elapsed_hour,10,204.6965887801117,1.9999913748024085,203.26588113826503,206.1272964219584
3.0,mean_turnaround_min,10,37.786887994634476,0.31580122222701434,37.56097740940041,38.012798579868544
3.0,median_turnaround_min,10,30.7,0.48304589153964794,30.354449785586354,31.045550214413645
3.0,p90_turnaround_min,10,68.5,0.97182531580755,67.80479804893994,69.19520195106006
3.0,mean_rmg_service_min,10,10.891723464116179,0.0853847276990528,10.830642909492237,10.952804018740121
3.0,median_rmg_service_min,10,8.0,0.0,8.0,8.0
3.0,p90_rmg_service_min,10,21.8,0.4216370213557839,21.49837904496024,22.10162095503976
3.0,mean_rmg_pre_service_min,10,15.664987810587373,0.2808405213922936,15.464086604132994,15.865889017041752
3.0,median_rmg_pre_service_min,10,7.0,0.0,7.0,7.0
3.0,p90_rmg_pre_service_min,10,40.5,1.35400640077266,39.53140217047879,41.46859782952121
3.0,rmg_events,10,14346.6,48.02360530683496,14312.245982294147,14380.954017705853
3.0,rmg_receive_events,10,8036.6,37.72178857548159,8009.615458036964,8063.584541963037
3.0,mean_rmg_receive_service_min,10,11.333827027232976,0.1661494084811236,11.214970900453064,11.452683154012888
3.0,median_rmg_receive_service_min,10,9.0,0.0,9.0,9.0
3.0,p90_rmg_receive_service_min,10,22.0,0.4714045207910317,21.662777520546342,22.337222479453658
3.0,mean_rmg_receive_pre_service_min,10,13.51243957598605,0.3397553346443359,13.26939325100785,13.755485900964251
3.0,median_rmg_receive_pre_service_min,10,6.6,0.5163977794943222,6.23059128221082,6.96940871778918
3.0,p90_rmg_receive_pre_service_min,10,32.5,1.4337208778404378,31.47437786880252,33.52562213119748
3.0,rmg_delivery_events,10,5332.6,47.70557852308493,5298.473484950186,5366.726515049815
3.0,mean_rmg_delivery_service_min,10,8.802007578051148,0.1130875723127693,8.721109602217751,8.882905553884545
3.0,median_rmg_delivery_service_min,10,6.5,0.5270462766947299,6.122973806200299,6.877026193799701
3.0,p90_rmg_delivery_service_min,10,17.2,0.4216370213557839,16.89837904496024,17.50162095503976
3.0,mean_rmg_delivery_pre_service_min,10,19.291831679795415,0.3576920098659185,19.035954230327302,19.547709129263527
3.0,median_rmg_delivery_pre_service_min,10,8.5,0.5270462766947299,8.1229738062003,8.8770261937997
3.0,p90_rmg_delivery_pre_service_min,10,52.61999999999998,1.3248060654719123,51.672290831992825,53.56770916800714
3.0,mean_inter_arrival_min,10,0.23634788441115645,0.002278857577606059,0.23471768790529238,0.23797808091702052
3.0,zero_inter_arrival_share,10,0.7913252473310602,0.0011927551516446389,0.7904720016961991,0.7921784929659214
3.0,arrival_rate_per_elapsed_hour,10,253.88442610888666,2.460943485632,252.12397319123627,255.64487902653704
