demand_multiplier,metric,n,mean_delta,std_delta,ci95_delta_lo,ci95_delta_hi,ci_excludes_zero
3.0,p90_turnaround_min,10,14.8,1.0327955589886444,14.06118256442164,15.53881743557836,True
3.0,mean_rmg_service_min,10,0.03965021734892567,0.10493475044541219,-0.03541558105850823,0.11471601575635956,False
3.0,median_rmg_service_min,10,0.0,0.0,0.0,0.0,False
3.0,p90_rmg_service_min,10,0.2,0.7888106377466155,-0.3642811372151657,0.7642811372151657,False
3.0,mean_rmg_pre_service_min,10,7.7666520402098715,0.30579161038321184,7.547901899934351,7.9854021804853925,True
3.0,median_rmg_pre_service_min,10,2.0,0.0,2.0,2.0,True
3.0,p90_rmg_pre_service_min,10,22.2,1.6193277068654823,21.041602741864136,23.358397258135863,True
3.0,rmg_events,10,-9.9,33.27144254295099,-33.700956194706166,13.900956194706163,False
3.0,rmg_receive_events,10,-2.9,20.861714002236518,-17.823571181884805,12.023571181884806,False
3.0,mean_rmg_receive_service_min,10,0.06041707116763053,0.1607584806828501,-0.054582618182197985,0.17541676051745905,False
3.0,median_rmg_receive_service_min,10,0.0,0.0,0.0,0.0,False
3.0,p90_rmg_receive_service_min,10,0.0,0.4714045207910317,-0.3372224794536563,0.3372224794536563,False
3.0,mean_rmg_receive_pre_service_min,10,5.475027635747326,0.3610698591985058,5.216733818431819,5.733321453062833,True
3.0,median_rmg_receive_pre_service_min,10,1.6,0.5163977794943223,1.23059128221082,1.9694087177891801,True
3.0,p90_rmg_receive_pre_service_min,10,13.7,1.636391694484477,12.52939590047749,14.870604099522508,True
3.0,rmg_delivery_events,10,-8.0,41.851589641918686,-37.93882367619687,21.93882367619687,False
3.0,mean_rmg_delivery_service_min,10,0.017641244421329992,0.16403654269478404,-0.09970342922693556,0.13498591806959553,False
3.0,median_rmg_delivery_service_min,10,0.2,0.6324555320336759,-0.25243143255964096,0.652431432559641,False
3.0,p90_rmg_delivery_service_min,10,-0.14000000000005458,0.6801960501697851,-0.6265829419029791,0.3465829419028699,False
3.0,mean_rmg_delivery_pre_service_min,10,11.567315321563001,0.3820990050075664,11.293978159566318,11.840652483559683,True
3.0,median_rmg_delivery_pre_service_min,10,3.4,0.5163977794943223,3.03059128221082,3.76940871778918,True
3.0,p90_rmg_delivery_pre_service_min,10,34.51999999999998,1.3306639946533159,33.56810032189822,35.47189967810174,True
