case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp,n_deliveries,has_reefer,has_hazardous,vc_utilization,target_rank_group,target_utilization,gate_demand,n_receives,target_rank,visit_complexity,mt_demand,full_ratio,rmg_demand,target_utilization_bin,rmg_utilization,target_area,target_demand,n_containers,process_flow_type,primary_target_area,n_stops,vc_demand,target_demand_bin,mt_utilization,gate_utilization
case_2761,LL_delivery,LL,2026-04-22 01:00:00,2026-04-22 01:00:00,2026-04-22 01:04:00,1,0,0,0.4,non_rmg,0.81,141.0,0,,3,30.0,0.0,100.0,very_high,0.53,MT,30.0,1,delivery,MT,1,21.0,very_high,0.81,0.56
case_2762,Gate In,Res.GateIn,2026-04-22 01:00:00,2026-04-22 01:00:00,2026-04-22 01:00:00,0,0,0,0.4298,top_3,0.67,106.6,1,2.0,4,6.0,1.0,86.7,high,0.5498,T20,6.2,1,receive,T20,1,14.7,medium,0.8895,0.5898
case_2762,RMG_receive,T20,2026-04-22 01:00:00,2026-04-22 01:00:00,2026-04-22 01:05:00,0,0,0,0.4298,top_3,0.67,106.6,1,2.0,4,6.0,1.0,86.7,high,0.5498,T20,6.2,1,receive,T20,1,14.7,medium,0.8895,0.5898
case_2735,Gate Out,Res.GateOut,2026-04-22 00:58:00,2026-04-22 01:01:00,2026-04-22 01:01:00,1,0,0,0.42,non_rmg,0.42,154.25,0,,3,34.8,1.0,115.1,low,0.52,VC,11.2,1,delivery,VC,1,11.2,very_high,0.86,0.56
case_2737,RMG_delivery,T20,2026-04-22 00:47:00,2026-04-22 01:01:00,2026-04-22 01:04:00,1,0,0,0.4786,mid,0.6914,163.78,0,6.0,3,16.4,0.0,136.32,high,0.58,T20,10.85,1,delivery,T20,1,29.62,high,0.9,0.6195
case_2757,RMG_receive,T18,2026-04-22 00:53:00,2026-04-22 01:01:00,2026-04-22 01:14:00,0,0,0,0.5,top_3,0.7,116.17,1,3.0,5,12.33,1.0,66.33,high,0.6004,T18,3.5,1,receive,T18,1,7.33,low,0.8496,0.6204
case_2763,Gate In,Res.GateIn,2026-04-22 01:01:00,2026-04-22 01:01:00,2026-04-22 01:01:00,0,0,0,0.3942,low,0.3,157.35,1,15.0,5,28.48,1.0,110.1,low,0.5542,T07,4.73,1,receive,T07,1,20.22,medium,0.81,0.57
case_2764,Gate In,Res.GateIn,2026-04-22 01:01:00,2026-04-22 01:01:00,2026-04-22 01:01:00,0,0,0,0.4623,mid,0.6831,58.08,1,10.0,5,13.08,1.0,67.83,high,0.62,T10,5.67,1,receive,T10,1,6.42,medium,0.87,0.63
case_2731,Gate Out,Res.GateOut,2026-04-22 00:56:00,2026-04-22 01:02:00,2026-04-22 01:02:00,1,1,0,0.3884,mid,0.6784,162.1,0,10.0,5,4.85,0.0,127.95,high,0.5884,T11,8.3,1,delivery,T11,1,37.95,high,0.84,0.5984
case_2750,Gate Out,Res.GateOut,2026-04-22 00:55:00,2026-04-22 01:02:00,2026-04-22 01:02:00,1,0,0,0.415,non_rmg,0.415,133.38,0,,4,8.03,1.0,120.37,low,0.555,VC,27.72,1,delivery,VC,1,27.72,very_high,0.91,0.595
case_2765,Gate In,Res.GateIn,2026-04-22 01:02:00,2026-04-22 01:02:00,2026-04-22 01:02:00,0,0,0,0.5143,mid,0.7485,167.8,1,5.0,5,30.33,1.0,121.27,very_high,0.55,T23,7.73,1,receive,T23,1,17.8,high,0.69,0.5672
case_2748,RMG_mixed,T13,2026-04-22 00:50:00,2026-04-22 01:03:00,2026-04-22 01:18:00,1,0,0,0.4275,mid,0.6575,103.0,1,4.0,13,6.0,1.0,84.0,high,0.5475,T13,7.0,2,mixed,T13,1,21.0,medium,0.885,0.5875
case_2766,Gate In,Res.GateIn,2026-04-22 01:03:00,2026-04-22 01:03:00,2026-04-22 01:03:00,0,0,0,0.3976,mid,0.7224,168.45,1,5.0,5,28.05,1.0,122.45,very_high,0.6,T24,10.2,1,receive,T24,1,34.75,high,0.75,0.59
case_2767,Gate In,Res.GateIn,2026-04-22 01:03:00,2026-04-22 01:03:00,2026-04-22 01:03:00,1,0,0,0.47,non_rmg,0.47,62.67,0,,2,17.32,0.0,42.25,low,0.61,VC,10.48,1,delivery,VC,1,10.48,high,0.87,0.63
case_2686,Gate Out,Res.GateOut,2026-04-22 00:55:00,2026-04-22 01:04:00,2026-04-22 01:04:00,1,0,0,0.47,non_rmg,0.47,154.23,1,,13,19.23,1.0,130.57,low,0.52,VC,39.93,2,mixed,VC,1,39.93,very_high,0.7748,0.5574
case_2722,Gate Out,Res.GateOut,2026-04-22 00:57:00,2026-04-22 01:04:00,2026-04-22 01:04:00,1,0,0,0.47,top_3,0.7614,155.6,1,2.0,10,30.3,0.5,116.1,very_high,0.6214,T22,5.13,2,mixed,T22,1,25.0,medium,0.8786,0.64
case_2724,Gate Out,Res.GateOut,2026-04-22 01:00:00,2026-04-22 01:04:00,2026-04-22 01:04:00,0,0,0,0.3864,low,0.5507,166.4,1,16.0,4,27.7,1.0,136.8,medium,0.55,T19,8.75,1,receive,T19,1,25.75,high,0.8136,0.5664
case_2745,Gate Out,Res.GateOut,2026-04-22 00:58:00,2026-04-22 01:04:00,2026-04-22 01:04:00,0,1,0,0.4706,non_rmg,0.9,185.37,1,,6,27.48,0.0,141.18,very_high,0.58,MT,27.48,1,receive,MT,1,32.03,very_high,0.9,0.6169
case_2755,HO2_receive,HO2,2026-04-22 00:52:00,2026-04-22 01:04:00,2026-04-22 01:25:00,0,0,0,0.5024,non_rmg,0.5024,185.03,1,,4,33.93,1.0,117.63,low,0.5148,VC,37.57,1,receive,VC,1,37.57,very_high,0.8203,0.5624
case_2768,Gate In,Res.GateIn,2026-04-22 01:04:00,2026-04-22 01:04:00,2026-04-22 01:04:00,0,0,1,0.4618,top_3,0.7218,160.0,1,2.0,6,27.83,1.0,105.53,very_high,0.53,T22,6.0,1,receive,T22,1,40.63,medium,0.7178,0.5459
case_2767,HO2_delivery,HO2,2026-04-22 01:03:00,2026-04-22 01:04:00,2026-04-22 01:06:00,1,0,0,0.47,non_rmg,0.47,62.67,0,,2,17.32,0.0,42.25,low,0.61,VC,10.48,1,delivery,VC,1,10.48,high,0.87,0.63
case_2759,RMG_delivery,T20,2026-04-22 00:59:00,2026-04-22 01:05:00,2026-04-22 01:30:00,1,0,0,0.396,mid,0.704,160.37,0,7.0,3,23.07,0.0,119.92,high,0.6,T20,9.0,1,delivery,T20,1,36.85,high,0.75,0.59
case_2769,Gate In,Res.GateIn,2026-04-22 01:05:00,2026-04-22 01:05:00,2026-04-22 01:05:00,0,0,0,0.47,mid,0.719,169.8,1,5.0,5,18.8,1.0,122.0,very_high,0.52,T16,6.0,1,receive,T16,1,33.2,medium,0.766,0.553
case_2769,RMG_receive,T16,2026-04-22 01:05:00,2026-04-22 01:05:00,2026-04-22 01:13:00,0,0,0,0.47,mid,0.719,169.8,1,5.0,5,18.8,1.0,122.0,very_high,0.52,T16,6.0,1,receive,T16,1,33.2,medium,0.766,0.553
case_2689,Gate Out,Res.GateOut,2026-04-22 00:43:00,2026-04-22 01:06:00,2026-04-22 01:06:00,1,1,0,0.5251,mid,0.6349,92.97,0,10.0,6,0.0,1.0,96.37,medium,0.61,T27,6.93,1,delivery,T27,1,28.27,medium,0.8351,0.6351
case_2738,Gate Out,Res.GateOut,2026-04-22 01:00:00,2026-04-22 01:06:00,2026-04-22 01:06:00,0,0,0,0.42,top_3,0.6248,190.92,1,3.0,4,31.58,1.0,148.0,medium,0.5248,T23,12.5,1,receive,T23,1,21.58,very_high,0.8552,0.5648
case_2747,Gate Out,Res.GateOut,2026-04-22 01:02:00,2026-04-22 01:06:00,2026-04-22 01:06:00,1,0,0,0.4483,non_rmg,0.4483,169.0,0,,4,23.67,1.0,121.33,low,0.5917,VC,39.67,1,delivery,VC,1,39.67,very_high,0.7783,0.6
case_2760,RMG_receive,T14,2026-04-22 01:00:00,2026-04-22 01:06:00,2026-04-22 01:32:00,0,0,0,0.48,mid,0.7,118.6,1,6.0,5,10.8,1.0,85.8,high,0.5835,T14,5.8,1,receive,T14,1,26.0,medium,0.857,0.6135
case_2770,Gate In,Res.GateIn,2026-04-22 01:06:00,2026-04-22 01:06:00,2026-04-22 01:06:00,1,0,0,0.39,low,0.5778,22.4,1,15.0,12,13.0,1.0,14.0,medium,0.5422,T19,2.0,2,mixed,T19,1,1.4,low,0.8245,0.5622
case_2771,Gate In,Res.GateIn,2026-04-22 01:06:00,2026-04-22 01:06:00,2026-04-22 01:06:00,0,1,0,0.4,low,0.5818,136.8,1,11.0,6,19.7,1.0,120.1,medium,0.55,T27,4.3,1,receive,T27,1,14.3,low,0.7418,0.56
case_2772,Gate In,Res.GateIn,2026-04-22 01:06:00,2026-04-22 01:06:00,2026-04-22 01:06:00,0,0,0,0.364,non_rmg,0.364,130.75,1,,4,9.17,1.0,103.75,low,0.52,VC,8.58,1,receive,VC,1,8.58,high,0.874,0.554
case_2725,Gate Out,Res.GateOut,2026-04-22 00:48:00,2026-04-22 01:07:00,2026-04-22 01:07:00,1,0,0,0.46,low,0.4557,88.03,0,14.0,3,21.9,0.0,71.3,low,0.5161,T07,3.3,1,delivery,T07,1,31.47,low,0.74,0.5461
case_2743,Gate Out,Res.GateOut,2026-04-22 00:55:00,2026-04-22 01:07:00,2026-04-22 01:07:00,0,0,0,0.3922,non_rmg,0.81,178.87,1,,3,35.65,0.0,142.8,very_high,0.5522,MT,35.65,1,receive,MT,1,25.12,very_high,0.81,0.57
case_2762,Gate Out,Res.GateOut,2026-04-22 01:05:00,2026-04-22 01:07:00,2026-04-22 01:07:00,0,0,0,0.4298,top_3,0.67,106.6,1,2.0,4,6.0,1.0,86.7,high,0.5498,T20,6.2,1,receive,T20,1,14.7,medium,0.8895,0.5898
case_2763,RMG_receive,T07,2026-04-22 01:01:00,2026-04-22 01:07:00,2026-04-22 01:18:00,0,0,0,0.3942,low,0.3,157.35,1,15.0,5,28.48,1.0,110.1,low,0.5542,T07,4.73,1,receive,T07,1,20.22,medium,0.81,0.57
case_2764,RMG_receive,T10,2026-04-22 01:01:00,2026-04-22 01:07:00,2026-04-22 01:28:00,0,0,0,0.4623,mid,0.6831,58.08,1,10.0,5,13.08,1.0,67.83,high,0.62,T10,5.67,1,receive,T10,1,6.42,medium,0.87,0.63
case_2770,RMG_mixed,T19,2026-04-22 01:06:00,2026-04-22 01:07:00,2026-04-22 01:21:00,1,0,0,0.39,low,0.5778,22.4,1,15.0,12,13.0,1.0,14.0,medium,0.5422,T19,2.0,2,mixed,T19,1,1.4,low,0.8245,0.5622
case_2773,Gate In,Res.GateIn,2026-04-22 01:07:00,2026-04-22 01:07:00,2026-04-22 01:07:00,0,0,0,0.5,low,0.5,32.87,1,11.0,4,1.17,1.0,26.0,low,0.47,T13,2.7,1,receive,T13,1,6.33,low,0.86,0.54
case_2761,Gate Out,Res.GateOut,2026-04-22 01:04:00,2026-04-22 01:08:00,2026-04-22 01:08:00,1,0,0,0.4,non_rmg,0.81,141.0,0,,3,30.0,0.0,100.0,very_high,0.53,MT,30.0,1,delivery,MT,1,21.0,very_high,0.81,0.56
case_2765,RMG_receive,T23,2026-04-22 01:02:00,2026-04-22 01:08:00,2026-04-22 01:28:00,0,0,0,0.5143,mid,0.7485,167.8,1,5.0,5,30.33,1.0,121.27,very_high,0.55,T23,7.73,1,receive,T23,1,17.8,high,0.69,0.5672
case_2768,RMG_receive,T22,2026-04-22 01:04:00,2026-04-22 01:08:00,2026-04-22 01:30:00,0,0,1,0.4618,top_3,0.7218,160.0,1,2.0,6,27.83,1.0,105.53,very_high,0.53,T22,6.0,1,receive,T22,1,40.63,medium,0.7178,0.5459
case_2774,Gate In,Res.GateIn,2026-04-22 01:08:00,2026-04-22 01:08:00,2026-04-22 01:08:00,2,0,0,0.47,non_rmg,0.8705,140.12,0,,3,26.9,0.0,127.47,very_high,0.6105,MT,26.9,2,delivery,MT,1,22.82,very_high,0.8705,0.6305
case_2709,Gate Out,Res.GateOut,2026-04-22 01:01:00,2026-04-22 01:09:00,2026-04-22 01:09:00,0,0,0,0.3974,mid,0.73,163.28,1,6.0,5,7.9,1.0,135.23,very_high,0.59,T14,5.45,1,receive,T14,1,27.58,medium,0.8363,0.6
case_2737,Gate Out,Res.GateOut,2026-04-22 01:04:00,2026-04-22 01:09:00,2026-04-22 01:09:00,1,0,0,0.4786,mid,0.6914,163.78,0,6.0,3,16.4,0.0,136.32,high,0.58,T20,10.85,1,delivery,T20,1,29.62,high,0.9,0.6195
case_2767,Gate Out,Res.GateOut,2026-04-22 01:06:00,2026-04-22 01:09:00,2026-04-22 01:09:00,1,0,0,0.47,non_rmg,0.47,62.67,0,,2,17.32,0.0,42.25,low,0.61,VC,10.48,1,delivery,VC,1,10.48,high,0.87,0.63
case_2775,Gate In,Res.GateIn,2026-04-22 01:09:00,2026-04-22 01:09:00,2026-04-22 01:09:00,1,0,0,0.47,mid,0.7131,57.67,0,7.0,4,14.57,1.0,38.5,high,0.61,T26,2.93,1,delivery,T26,1,10.23,low,0.87,0.63
case_2706,Gate Out,Res.GateOut,2026-04-22 00:40:00,2026-04-22 01:10:00,2026-04-22 01:10:00,1,0,0,0.49,non_rmg,0.868,172.4,0,,2,27.2,0.0,142.4,very_high,0.614,MT,27.2,1,delivery,MT,1,28.0,very_high,0.868,0.634
case_2729,Gate Out,Res.GateOut,2026-04-22 00:51:00,2026-04-22 01:10:00,2026-04-22 01:10:00,0,0,0,0.5028,non_rmg,0.5028,183.9,1,,4,34.1,1.0,116.3,low,0.5155,VC,37.0,1,receive,VC,1,37.0,very_high,0.819,0.5628
case_2753,Gate Out,Res.GateOut,2026-04-22 01:05:00,2026-04-22 01:10:00,2026-04-22 01:10:00,0,0,0,0.5623,mid,0.6577,45.08,1,10.0,5,12.83,1.0,27.5,high,0.56,T14,1.17,1,receive,T14,1,8.67,low,0.81,0.6
case_2771,RMG_receive,T27,2026-04-22 01:06:00,2026-04-22 01:10:00,2026-04-22 01:23:00,0,1,0,0.4,low,0.5818,136.8,1,11.0,6,19.7,1.0,120.1,medium,0.55,T27,4.3,1,receive,T27,1,14.3,low,0.7418,0.56
case_2776,Gate In,Res.GateIn,2026-04-22 01:10:00,2026-04-22 01:10:00,2026-04-22 01:10:00,1,0,1,0.47,mid,0.6979,121.33,0,4.0,5,9.25,1.0,103.17,high,0.544,T22,8.58,1,delivery,T22,1,16.5,high,0.8321,0.58
case_2777,Gate In,Res.GateIn,2026-04-22 01:10:00,2026-04-22 01:10:00,2026-04-22 01:10:00,0,1,0,0.58,mid,0.7618,161.1,1,4.0,7,36.65,1.0,134.6,very_high,0.6009,T21,3.1,1,receive,T21,1,23.45,low,0.7691,0.63
case_2772,HO2_receive,HO2,2026-04-22 01:06:00,2026-04-22 01:11:00,2026-04-22 01:24:00,0,0,0,0.364,non_rmg,0.364,130.75,1,,4,9.17,1.0,103.75,low,0.52,VC,8.58,1,receive,VC,1,8.58,high,0.874,0.554
case_2773,RMG_receive,T13,2026-04-22 01:07:00,2026-04-22 01:13:00,2026-04-22 01:38:00,0,0,0,0.5,low,0.5,32.87,1,11.0,4,1.17,1.0,26.0,low,0.47,T13,2.7,1,receive,T13,1,6.33,low,0.86,0.54
case_2777,RMG_receive,T21,2026-04-22 01:10:00,2026-04-22 01:13:00,2026-04-22 01:22:00,0,1,0,0.58,mid,0.7618,161.1,1,4.0,7,36.65,1.0,134.6,very_high,0.6009,T21,3.1,1,receive,T21,1,23.45,low,0.7691,0.63
case_2778,Gate In,Res.GateIn,2026-04-22 01:15:00,2026-04-22 01:15:00,2026-04-22 01:15:00,0,0,0,0.47,mid,0.74,131.2,1,7.0,5,32.2,1.0,92.4,very_high,0.628,T13,8.6,1,receive,T13,1,22.2,high,0.872,0.64
case_2779,Gate In,Res.GateIn,2026-04-22 01:15:00,2026-04-22 01:15:00,2026-04-22 01:15:00,0,0,0,0.42,top_3,0.6382,196.23,1,2.0,5,39.63,1.0,152.23,high,0.5291,T14,9.27,1,receive,T14,1,20.07,high,0.8509,0.5691
case_2752,Gate Out,Res.GateOut,2026-04-22 00:57:00,2026-04-22 01:16:00,2026-04-22 01:16:00,1,0,0,0.35,non_rmg,0.87,183.0,0,,2,21.75,0.0,124.5,very_high,0.45,MT,21.75,1,delivery,MT,1,31.5,very_high,0.87,0.5031
case_2758,Gate Out,Res.GateOut,2026-04-22 01:05:00,2026-04-22 01:16:00,2026-04-22 01:16:00,0,0,0,0.5669,low,0.3131,141.33,1,19.0,5,25.33,1.0,123.1,low,0.56,T11,10.83,1,receive,T11,1,27.43,high,0.8169,0.6069
case_2780,Gate In,Res.GateIn,2026-04-22 01:16:00,2026-04-22 01:16:00,2026-04-22 01:16:00,0,0,0,0.39,non_rmg,0.39,129.38,1,,5,34.43,1.0,87.9,low,0.595,VC,13.82,1,receive,VC,1,13.82,very_high,0.86,0.605
case_2780,HO2_receive,HO2,2026-04-22 01:16:00,2026-04-22 01:16:00,2026-04-22 01:20:00,0,0,0,0.39,non_rmg,0.39,129.38,1,,5,34.43,1.0,87.9,low,0.595,VC,13.82,1,receive,VC,1,13.82,very_high,0.86,0.605
case_2781,Gate In,Res.GateIn,2026-04-22 01:16:00,2026-04-22 01:16:00,2026-04-22 01:16:00,1,0,0,0.5048,non_rmg,0.8448,101.7,0,,3,25.8,0.0,73.2,very_high,0.4952,MT,25.8,1,delivery,MT,1,24.7,very_high,0.8448,0.5552
case_2782,Gate In,Res.GateIn,2026-04-22 01:16:00,2026-04-22 01:16:00,2026-04-22 01:16:00,1,0,0,0.45,mid,0.6685,24.6,1,8.0,9,6.7,0.5,20.9,high,0.5685,T17,2.0,2,mixed,T17,2,0.7,low,0.9,0.6042
case_2783,Gate In,Res.GateIn,2026-04-22 01:16:00,2026-04-22 01:16:00,2026-04-22 01:16:00,2,0,0,0.4117,non_rmg,0.8534,61.8,0,,3,10.2,0.0,60.53,very_high,0.54,MT,10.2,2,delivery,MT,1,4.47,high,0.8534,0.5717
case_2783,LL_delivery,LL,2026-04-22 01:16:00,2026-04-22 01:16:00,2026-04-22 01:26:00,2,0,0,0.4117,non_rmg,0.8534,61.8,0,,3,10.2,0.0,60.53,very_high,0.54,MT,10.2,2,delivery,MT,1,4.47,high,0.8534,0.5717
case_2784,Gate In,Res.GateIn,2026-04-22 01:16:00,2026-04-22 01:16:00,2026-04-22 01:16:00,1,0,0,0.37,mid,0.6495,147.6,0,5.0,3,28.4,0.0,93.0,high,0.49,T21,8.6,1,delivery,T21,1,47.6,high,0.8505,0.53
case_2785,Gate In,Res.GateIn,2026-04-22 01:16:00,2026-04-22 01:16:00,2026-04-22 01:16:00,1,0,0,0.53,mid,0.7782,179.7,1,5.0,13,29.5,1.0,128.7,very_high,0.6155,T22,6.1,2,mixed,T22,1,33.5,medium,0.8345,0.6428
case_2785,RMG_mixed,T22,2026-04-22 01:16:00,2026-04-22 01:16:00,2026-04-22 01:34:00,1,0,0,0.53,mid,0.7782,179.7,1,5.0,13,29.5,1.0,128.7,very_high,0.6155,T22,6.1,2,mixed,T22,1,33.5,medium,0.8345,0.6428
case_2786,Gate In,Res.GateIn,2026-04-22 01:16:00,2026-04-22 01:16:00,2026-04-22 01:16:00,1,0,0,0.4,mid,0.5818,159.9,0,10.0,4,22.85,1.0,133.05,medium,0.55,T25,9.3,1,delivery,T25,1,18.15,high,0.7409,0.56
case_2742,Gate Out,Res.GateOut,2026-04-22 00:56:00,2026-04-22 01:17:00,2026-04-22 01:17:00,1,0,0,0.4688,non_rmg,0.4688,126.5,0,,3,18.5,1.0,99.5,low,0.59,VC,13.0,1,delivery,VC,1,13.0,very_high,0.7575,0.6
case_2774,LL_delivery,LL,2026-04-22 01:08:00,2026-04-22 01:17:00,2026-04-22 01:26:00,2,0,0,0.47,non_rmg,0.8705,140.12,0,,3,26.9,0.0,127.47,very_high,0.6105,MT,26.9,2,delivery,MT,1,22.82,very_high,0.8705,0.6305
case_2778,RMG_receive,T13,2026-04-22 01:15:00,2026-04-22 01:17:00,2026-04-22 01:26:00,0,0,0,0.47,mid,0.74,131.2,1,7.0,5,32.2,1.0,92.4,very_high,0.628,T13,8.6,1,receive,T13,1,22.2,high,0.872,0.64
case_2787,Gate In,Res.GateIn,2026-04-22 01:17:00,2026-04-22 01:17:00,2026-04-22 01:17:00,1,0,0,0.3948,non_rmg,0.75,166.4,0,,3,23.9,0.0,122.05,very_high,0.6,MT,23.9,1,delivery,MT,1,34.2,very_high,0.75,0.5924
case_2788,Gate In,Res.GateIn,2026-04-22 01:18:00,2026-04-22 01:18:00,2026-04-22 01:18:00,2,0,0,0.3688,non_rmg,0.86,35.5,0,,3,14.0,0.0,24.5,very_high,0.4888,MT,14.0,2,delivery,MT,1,5.0,very_high,0.86,0.5288
case_2789,Gate In,Res.GateIn,2026-04-22 01:18:00,2026-04-22 01:18:00,2026-04-22 01:18:00,0,0,0,0.4002,low,0.5603,142.33,1,11.0,4,9.13,1.0,121.4,medium,0.5003,T26,5.2,1,receive,T26,1,11.4,medium,0.8303,0.5402
case_2790,Gate In,Res.GateIn,2026-04-22 01:18:00,2026-04-22 01:18:00,2026-04-22 01:18:00,1,0,0,0.47,non_rmg,0.8724,133.53,0,,3,33.7,0.0,92.9,very_high,0.6276,MT,33.7,1,delivery,MT,1,22.87,very_high,0.8724,0.64
case_2754,Gate Out,Res.GateOut,2026-04-22 01:01:00,2026-04-22 01:18:00,2026-04-22 01:18:00,0,0,0,0.5639,mid,0.77,61.48,1,5.0,5,7.43,1.0,47.87,very_high,0.542,T23,6.48,1,receive,T23,1,20.95,medium,0.822,0.592
case_2766,RMG_receive,T24,2026-04-22 01:03:00,2026-04-22 01:18:00,2026-04-22 01:25:00,0,0,0,0.3976,mid,0.7224,168.45,1,5.0,5,28.05,1.0,122.45,very_high,0.6,T24,10.2,1,receive,T24,1,34.75,high,0.75,0.59
case_2782,LL_delivery,LL,2026-04-22 01:16:00,2026-04-22 01:18:00,2026-04-22 01:21:00,1,0,0,0.45,mid,0.6685,24.6,1,8.0,9,6.7,0.5,20.9,high,0.5685,T17,2.0,2,mixed,T17,2,0.7,low,0.9,0.6042
case_2784,RMG_delivery,T21,2026-04-22 01:16:00,2026-04-22 01:18:00,2026-04-22 01:23:00,1,0,0,0.37,mid,0.6495,147.6,0,5.0,3,28.4,0.0,93.0,high,0.49,T21,8.6,1,delivery,T21,1,47.6,high,0.8505,0.53
case_2789,RMG_receive,T26,2026-04-22 01:18:00,2026-04-22 01:19:00,2026-04-22 01:23:00,0,0,0,0.4002,low,0.5603,142.33,1,11.0,4,9.13,1.0,121.4,medium,0.5003,T26,5.2,1,receive,T26,1,11.4,medium,0.8303,0.5402
case_2791,Gate In,Res.GateIn,2026-04-22 01:19:00,2026-04-22 01:19:00,2026-04-22 01:19:00,0,0,1,0.4805,non_rmg,0.4805,29.2,1,,5,4.2,0.0,24.4,low,0.56,VC,7.6,1,receive,VC,1,7.6,high,0.91,0.61
case_2720,Gate Out,Res.GateOut,2026-04-22 01:05:00,2026-04-22 01:19:00,2026-04-22 01:19:00,1,0,0,0.4035,non_rmg,0.4035,166.0,0,,4,23.2,1.0,122.0,low,0.5965,VC,17.8,1,delivery,VC,1,17.8,very_high,0.7465,0.59
case_2730,Gate Out,Res.GateOut,2026-04-22 01:06:00,2026-04-22 01:19:00,2026-04-22 01:19:00,1,0,0,0.46,non_rmg,0.8759,20.43,0,,3,5.37,0.0,14.53,very_high,0.6241,MT,5.37,1,delivery,MT,1,1.0,medium,0.8759,0.64
case_2787,LL_delivery,LL,2026-04-22 01:17:00,2026-04-22 01:19:00,2026-04-22 01:28:00,1,0,0,0.3948,non_rmg,0.75,166.4,0,,3,23.9,0.0,122.05,very_high,0.6,MT,23.9,1,delivery,MT,1,34.2,very_high,0.75,0.5924
case_2790,LL_delivery,LL,2026-04-22 01:18:00,2026-04-22 01:20:00,2026-04-22 01:25:00,1,0,0,0.47,non_rmg,0.8724,133.53,0,,3,33.7,0.0,92.9,very_high,0.6276,MT,33.7,1,delivery,MT,1,22.87,very_high,0.8724,0.64
case_2684,Gate Out,Res.GateOut,2026-04-22 00:55:00,2026-04-22 01:20:00,2026-04-22 01:20:00,0,0,0,0.5141,mid,0.778,46.08,1,7.0,4,2.45,1.0,30.28,very_high,0.64,T15,1.37,1,receive,T15,1,6.65,low,0.81,0.65
case_2757,Gate Out,Res.GateOut,2026-04-22 01:14:00,2026-04-22 01:20:00,2026-04-22 01:20:00,0,0,0,0.5,top_3,0.7,116.17,1,3.0,5,12.33,1.0,66.33,high,0.6004,T18,3.5,1,receive,T18,1,7.33,low,0.8496,0.6204
case_2769,Gate Out,Res.GateOut,2026-04-22 01:13:00,2026-04-22 01:20:00,2026-04-22 01:20:00,0,0,0,0.47,mid,0.719,169.8,1,5.0,5,18.8,1.0,122.0,very_high,0.52,T16,6.0,1,receive,T16,1,33.2,medium,0.766,0.553
case_2775,RMG_delivery,T26,2026-04-22 01:09:00,2026-04-22 01:20:00,2026-04-22 01:25:00,1,0,0,0.47,mid,0.7131,57.67,0,7.0,4,14.57,1.0,38.5,high,0.61,T26,2.93,1,delivery,T26,1,10.23,low,0.87,0.63
case_2792,Gate In,Res.GateIn,2026-04-22 01:21:00,2026-04-22 01:21:00,2026-04-22 01:21:00,1,0,1,0.53,top_3,0.81,159.7,1,3.0,14,27.15,1.0,132.9,very_high,0.6374,T20,8.05,2,mixed,T20,1,36.9,high,0.8126,0.65
case_2723,Gate Out,Res.GateOut,2026-04-22 01:04:00,2026-04-22 01:21:00,2026-04-22 01:21:00,1,0,0,0.3645,low,0.5391,151.05,0,13.0,3,12.43,1.0,121.25,medium,0.52,T13,11.72,1,delivery,T13,1,6.02,very_high,0.8745,0.5545
case_2751,Gate Out,Res.GateOut,2026-04-22 01:07:00,2026-04-22 01:21:00,2026-04-22 01:21:00,0,0,1,0.45,top_3,0.7159,102.87,1,3.0,6,12.35,1.0,88.5,high,0.58,T18,6.82,1,receive,T18,1,20.65,medium,0.9,0.61
case_2788,LL_delivery,LL,2026-04-22 01:18:00,2026-04-22 01:22:00,2026-04-22 01:27:00,2,0,0,0.3688,non_rmg,0.86,35.5,0,,3,14.0,0.0,24.5,very_high,0.4888,MT,14.0,2,delivery,MT,1,5.0,very_high,0.86,0.5288
case_2793,Gate In,Res.GateIn,2026-04-22 01:22:00,2026-04-22 01:22:00,2026-04-22 01:22:00,1,0,0,0.4135,mid,0.6071,28.33,1,6.0,9,6.17,0.5,23.17,medium,0.5171,T18,3.42,2,mixed,T18,2,3.58,low,0.86,0.5635
case_2728,Gate Out,Res.GateOut,2026-04-22 01:12:00,2026-04-22 01:22:00,2026-04-22 01:22:00,0,0,0,0.5033,low,0.4767,136.0,1,13.0,5,28.67,1.0,115.67,low,0.55,T06,6.33,1,receive,T06,1,18.0,medium,0.69,0.5617
case_2782,RMG_receive,T17,2026-04-22 01:21:00,2026-04-22 01:22:00,2026-04-22 01:56:00,1,0,0,0.45,mid,0.6685,24.6,1,8.0,9,6.7,0.5,20.9,high,0.5685,T17,2.0,2,mixed,T17,2,0.7,low,0.9,0.6042
case_2786,RMG_delivery,T25,2026-04-22 01:16:00,2026-04-22 01:22:00,2026-04-22 01:26:00,1,0,0,0.4,mid,0.5818,159.9,0,10.0,4,22.85,1.0,133.05,medium,0.55,T25,9.3,1,delivery,T25,1,18.15,high,0.7409,0.56
case_2794,Gate In,Res.GateIn,2026-04-22 01:23:00,2026-04-22 01:23:00,2026-04-22 01:23:00,0,0,0,0.45,mid,0.723,147.4,1,5.0,4,22.27,1.0,110.67,very_high,0.5777,T26,5.27,1,receive,T26,1,10.13,medium,0.8553,0.6077
