demand_multiplier,metric,n,mean,std,ci95_lo,ci95_hi
2.0,mean_rmg_service_min,10,10.952562185663812,0.23605899720595355,10.783695751796023,11.121428619531601
2.0,median_rmg_service_min,10,8.1,0.31622776601683794,7.8737842837201795,8.32621571627982
2.0,p90_rmg_service_min,10,21.83000000000002,0.6290204024247928,21.380025911128996,22.279974088871043
2.0,mean_rmg_pre_service_min,10,8.102359225160482,0.15072908659102166,7.994534132136945,8.21018431818402
2.0,median_rmg_pre_service_min,10,5.4,0.5163977794943222,5.03059128221082,5.76940871778918
2.0,p90_rmg_pre_service_min,10,18.54000000000001,0.5815687596683986,18.123970771474426,18.956029228525594
2.0,rmg_events,10,1531.4,23.032344407135128,1514.9236533676612,1547.876346632339
2.0,rmg_receive_events,10,919.4,26.374229846575616,900.5330125395944,938.2669874604055
2.0,mean_rmg_receive_service_min,10,11.21707156406469,0.21768610847746986,11.061348303031453,11.372794825097928
2.0,median_rmg_receive_service_min,10,8.8,0.4216370213557839,8.49837904496024,9.101620955039762
2.0,p90_rmg_receive_service_min,10,21.8,0.4216370213557839,21.49837904496024,22.10162095503976
2.0,mean_rmg_receive_pre_service_min,10,8.192487291757448,0.2220815268718755,8.033619737821143,8.351354845693754
2.0,median_rmg_receive_pre_service_min,10,5.7,0.48304589153964794,5.354449785586357,6.045550214413644
2.0,p90_rmg_receive_pre_service_min,10,18.7,0.8232726023485647,18.111066258413512,19.288933741586487
2.0,rmg_delivery_events,10,496.4,19.126479608705367,482.7177407250055,510.08225927499444
2.0,mean_rmg_delivery_service_min,10,8.671075353012997,0.4148654739925707,8.374298471143618,8.967852234882375
2.0,median_rmg_delivery_service_min,10,6.5,0.5270462766947299,6.122973806200299,6.877026193799701
2.0,p90_rmg_delivery_service_min,10,17.350000000000005,1.35585151596085,16.380082254586615,18.319917745413395
2.0,mean_rmg_delivery_pre_service_min,10,8.017918693054352,0.31865309757928967,7.789967999092062,8.24586938701664
2.0,median_rmg_delivery_pre_service_min,10,5.6,0.5163977794943222,5.23059128221082,5.96940871778918
2.0,p90_rmg_delivery_pre_service_min,10,18.7,0.674948557710553,18.217170888066814,19.182829111933184
2.0,mean_inter_arrival_min,10,0.34592296148074037,0.013704479771688574,0.3361193672333277,0.35572655572815304
2.0,zero_inter_arrival_share,10,0.7190095047523762,0.007340980018106604,0.713758083999831,0.7242609255049215
2.0,arrival_rate_per_elapsed_hour,10,173.6958543266403,6.926159632029727,168.7411782020126,178.650530451268
2.4,mean_turnaround_min,10,31.948949999999996,0.39919867303831974,31.663380472387708,32.234519527612285
2.4,median_turnaround_min,10,27.8,0.4216370213557839,27.49837904496024,28.10162095503976
2.4,p90_turnaround_min,10,53.72000000000003,1.2308984974850865,52.83946825927516,54.6005317407249
2.4,mean_rmg_service_min,10,10.994679196742517,0.3135394853280739,10.770386560618592,11.218971832866442
2.4,median_rmg_service_min,10,8.3,0.4830458915396479,7.954449785586357,8.645550214413644
2.4,p90_rmg_service_min,10,21.9,0.7378647873726217,21.37216332868042,22.42783667131958
2.4,mean_rmg_pre_service_min,10,8.135685835164027,0.11739128205752739,8.051709170843425,8.21966249948463
2.4,median_rmg_pre_service_min,10,5.6,0.5163977794943222,5.23059128221082,5.96940871778918
2.4,p90_rmg_pre_service_min,10,18.9,0.5676462121975466,18.493930361956394,19.306069638043603
2.4,rmg_events,10,1529.5,21.433359253483548,1514.1674984398703,1544.8325015601297
2.4,rmg_receive_events,10,918.6,24.887301536682873,900.7966969747596,936.4033030252405
2.4,mean_rmg_receive_service_min,10,11.22486923683888,0.41854183112686755,10.925462447504668,11.52427602617309
2.4,median_rmg_receive_service_min,10,8.8,0.4216370213557839,8.49837904496024,9.101620955039762
2.4,p90_rmg_receive_service_min,10,22.020000000000003,1.2172829489390602,21.14920823595611,22.890791764043897
2.4,mean_rmg_receive_pre_service_min,10,8.115787104042756,0.2605470768652895,7.929402953276702,8.30217125480881
2.4,median_rmg_receive_pre_service_min,10,5.7,0.48304589153964794,5.354449785586357,6.045550214413644
2.4,p90_rmg_receive_pre_service_min,10,18.9,0.7378647873726217,18.37216332868042,19.42783667131958
2.4,rmg_delivery_events,10,496.2,18.201343051788484,483.1795435499619,509.22045645003806
2.4,mean_rmg_delivery_service_min,10,8.874839581181991,0.280712079892492,8.674030256241508,9.075648906122474
2.4,median_rmg_delivery_service_min,10,6.3,0.48304589153964794,5.954449785586356,6.645550214413643
2.4,p90_rmg_delivery_service_min,10,18.28,0.9807026959164403,17.578447553772126,18.981552446227877
