demand_multiplier,metric,n,mean,std,min,max
2.4,mean_rmg_receive_pre_service_min,10,8.286162988393142,0.20233900406422448,8.026818181818182,8.587301587301587
2.4,median_rmg_receive_pre_service_min,10,5.4,0.5163977794943222,5.0,6.0
2.4,p90_rmg_receive_pre_service_min,10,19.4,0.5163977794943222,19.0,20.0
2.4,rmg_delivery_events,10,1196.8,28.003174423228838,1158.0,1246.0
2.4,mean_rmg_delivery_service_min,10,8.700427267314405,0.20910743658799755,8.297157622739018,9.076285240464346
2.4,median_rmg_delivery_service_min,10,6.4,0.5163977794943222,6.0,7.0
2.4,p90_rmg_delivery_service_min,10,17.1,0.3162277660168379,17.0,18.0
2.4,mean_rmg_delivery_pre_service_min,10,8.070014055772933,0.2322304273108673,7.725521669341894,8.484065460809648
2.4,median_rmg_delivery_pre_service_min,10,5.6,0.45946829173634074,5.0,6.0
2.4,p90_rmg_delivery_pre_service_min,10,18.85,0.8369919686326535,17.0,20.0
2.4,mean_inter_arrival_min,10,0.29276932694311314,0.006675287227469035,0.2844342571369035,0.3069389456136695
2.4,zero_inter_arrival_share,10,0.7547614086267973,0.004322610828514884,0.7447384871848302,0.7599499895811628
2.4,arrival_rate_per_elapsed_hour,10,205.03400916916559,4.607135402433037,195.4786150712831,210.94505494505495
3.0,mean_turnaround_min,10,32.12561666666667,0.20246610827494016,31.810833333333335,32.5135
3.0,median_turnaround_min,10,27.9,0.3162277660168379,27.0,28.0
3.0,p90_turnaround_min,10,54.3,0.4830458915396479,54.0,55.0
3.0,mean_rmg_service_min,10,11.089015145257704,0.16335155304018895,10.83175303197354,11.412250217202432
3.0,median_rmg_service_min,10,8.0,0.0,8.0,8.0
3.0,p90_rmg_service_min,10,22.3,0.4830458915396479,22.0,23.0
3.0,mean_rmg_pre_service_min,10,8.128929153017841,0.09551282023474728,8.009929390997351,8.315377932232842
3.0,median_rmg_pre_service_min,10,5.4,0.5163977794943222,5.0,6.0
3.0,p90_rmg_pre_service_min,10,18.96999999999998,0.4056544780419983,18.0,19.699999999999818
3.0,rmg_events,10,4572.8,31.258065625797553,4532.0,4610.0
3.0,rmg_receive_events,10,2742.4,30.988169785688644,2667.0,2768.0
3.0,mean_rmg_receive_service_min,10,11.375631489657811,0.1670261070256525,11.035398230088495,11.63679245283019
3.0,median_rmg_receive_service_min,10,8.85,0.3374742788552765,8.0,9.0
3.0,p90_rmg_receive_service_min,10,22.130000000000017,0.5696977756280627,21.0,23.0
3.0,mean_rmg_receive_pre_service_min,10,8.188290987310218,0.09733522263628316,8.06674165729284,8.333817126269956
3.0,median_rmg_receive_pre_service_min,10,5.6,0.5163977794943222,5.0,6.0
3.0,p90_rmg_receive_pre_service_min,10,18.9,0.3162277660168379,18.0,19.0
3.0,rmg_delivery_events,10,1491.4,33.18701218515728,1446.0,1559.0
3.0,mean_rmg_delivery_service_min,10,8.821899588125834,0.21746530057751604,8.43222683264177,9.098139833226428
3.0,median_rmg_delivery_service_min,10,6.4,0.5163977794943222,6.0,7.0
3.0,p90_rmg_delivery_service_min,10,17.5,0.7071067811865476,17.0,19.0
3.0,mean_rmg_delivery_pre_service_min,10,8.050526730105343,0.18026334496708976,7.848026315789474,8.361128928800513
3.0,median_rmg_delivery_pre_service_min,10,5.2,0.4216370213557839,5.0,6.0
3.0,p90_rmg_delivery_pre_service_min,10,18.8,0.6324555320336759,18.0,20.0
3.0,mean_inter_arrival_min,10,0.237289548258043,0.0038690432394693037,0.23203867311218537,0.24354059009834972
3.0,zero_inter_arrival_share,10,0.7906317719619936,0.0025895827521766846,0.7871311885314219,0.7942990498416402
3.0,arrival_rate_per_elapsed_hour,10,252.91597768331104,4.112213694047462,246.36550308008214,258.57758620689657
